6.3044,6.2483,2.0783,4.768,0.2469,8.0721,2.8314,6.5885,5.8185,1.5931,7.528,0.7381,7.7396,9.219,6.0909,0.6631,2.4496,3.9834,7.485,5.6344,0.1401,4.0534,4.7068,9.2408,7.8676,5.9097,1.8575,9.9962,3.3965,1.6745,1.6378,7.6082,5.0583,8.7405,7.8871,6.1448,4.6279,4.2325,4.7313,6.1752,7.09,7.9273,9.1601,2.7998,6.3081,5.5335,2.7866,2.1831,8.6508,6.4888,9.2203,7.5922,2.5179,4.4086,8.0758,6.353,5.1326,7.2696,7.5013,6.6772,8.226,2.7196,3.7702,4.8444
4.1726,4.8987,9.7496,1.239,8.6344,6.6915,4.254,8.5871,2.7914,2.6008,8.6003,6.4081,6.0916,5.646,5.667,8.5817,7.7688,0.3227,1.3231,7.2782,1.1383,2.6248,2.2413,9.6603,4.7602,4.3071,2.6787,1.8835,6.2895,5.9503,2.292,6.5221,5.3224,7.1176,2.3447,3.1577,9.2385,6.3705,8.1807,2.075,2.8585,7.467,1.8915,2.8359,1.4071,0.9068,8.1506,0.9338,6.9283,2.2798,4.9234,5.8115,8.326,4.7062,6.9052,1.9402,9.2794,1.0588,3.0819,4.6094,3.9732,1.0878,0.2087,9.2775
4.4071,1.6978,5.7519,5.2009,5.21,6.5495,4.8939,0.4752,9.9023,3.2093,2.8014,2.5086,9.5474,1.4385,8.1879,5.5443,8.3322,3.7238,6.6338,5.4529,1.0899,5.2726,0.7419,7.1813,9.4779,9.4323,3.6986,9.4685,7.5508,0.0839,1.7065,3.3282,5.1875,9.6996,2.5888,7.2043,1.9817,0.3633,4.7209,8.4306,6.871,2.2814,7.8495,5.4512,5.1228,8.6555,8.4996,4.5153,5.0096,0.1523,9.8301,2.6102,0.0068,9.4161,3.2425,3.5142,1.6004,8.7889,3.7607,4.7709,3.5821,7.5228,6.6345,1.8596
0.5442,8.0538,7.275,3.2245,4.1967,0.2277,8.3838,8.6803,4.5655,7.3537,9.7651,4.0385,0.863,3.454,1.2082,2.7724,7.0161,4.4921,6.8037,6.0138,4.3693,1.0452,0.0355,4.3093,2.8137,2.3269,0.2545,6.7025,0.6215,0.0767,5.6951,4.9907,4.4522,9.0397,6.9927,0.1767,1.28,7.3309,1.2848,1.1576,4.9544,5.9819,7.8432,0.9404,0.4308,4.9199,5.9216,5.4785,1.6847,3.0931,9.6767,6.6209,5.5334,7.7031,2.6876,2.2617,6.533,2.7913,4.091,5.0068,3.1776,4.2708,7.5535,3.4795
5.2386,3.9849,0.7418,7.389,9.3237,4.3606,8.5942,2.0751,3.4125,6.0712,0.1069,6.2754,3.8395,1.6728,6.8914,2.9751,1.3846,6.7262,5.1737,2.1526,3.5052,7.0322,4.3187,4.9365,4.7552,9.0443,8.6932,7.8156,5.2183,6.9243,7.5226,5.9158,7.2047,7.805,7.0943,6.9148,4.7416,9.9759,5.9013,6.3009,2.1715,2.1038,2.5634,4.8047,8.7584,0.4314,9.9442,9.0344,9.191,0.6553,2.2766,3.7255,8.6047,1.4717,6.0737,0.3917,9.7777,7.7255,3.0689,0.5857,7.2217,2.8759,6.8632,3.3265
2.3602,1.9761,1.5823,4.5843,6.5185,7.3174,0.1293,9.1801,4.0107,8.8808,2.9942,5.7017,0.6463,1.5374,7.291,7.2765,2.523,5.3924,9.6638,0.5306,8.6183,5.0446,7.4266,6.015,1.1253,9.1595,0.0283,8.8495,0.8143,4.3094,5.5937,7.9202,8.222,9.9744,2.1354,5.6798,3.8092,4.5783,7.6884,3.856,9.3583,0.3627,0.3388,1.7089,5.2432,8.1378,2.2439,4.5532,8.5155,9.0435,5.719,3.5958,3.8868,5.831,8.2683,8.9473,7.8575,5.0145,8.0513,5.5993,6.812,6.8098,3.7411,4.4792
0.7422,8.4579,9.2116,6.5454,5.6944,7.2798,8.6243,9.823,6.4606,4.8379,2.4408,3.3249,4.3255,7.6356,5.3037,9.8799,6.7415,5.3131,6.4324,7.8226,2.4694,1.3884,1.365,2.3593,2.2589,0.8467,7.5219,6.6191,6.4775,4.996,3.2187,2.9871,4.3186,2.5023,4.0244,4.194,5.5413,1.3516,0.1471,4.8292,5.2939,6.0349,6.3062,4.7032,2.1308,4.461,2.1409,3.0592,9.5315,6.6999,5.4395,1.9143,4.7032,1.2193,3.896,7.2553,0.6632,8.9274,9.1663,8.6927,6.3426,5.1992,7.2564,8.4343
1.3633,4.3696,2.1293,5.9562,5.9855,4.8335,9.5614,2.0581,0.6346,3.8359,9.4903,0.419,2.4095,3.0536,6.0959,7.6299,9.8746,1.7833,7.735,3.8117,2.6791,8.3171,8.0582,0.1114,9.3744,4.5995,2.4565,5.0696,1.0,2.7901,1.5802,3.2465,4.5757,7.7491,8.8262,8.8482,4.201,5.7658,9.9514,0.942,3.2023,2.9113,8.1711,3.2466,1.7641,8.8357,7.3982,8.0862,1.2748,5.8951,0.4295,2.3322,9.894,3.0607,0.8586,0.2968,3.3545,5.5451,7.8019,8.9452,7.4767,1.8793,5.5075,2.1464
1.8179,0.6387,6.0716,5.6332,4.7235,5.6395,1.5494,5.1614,7.1786,7.0684,5.1024,4.1204,2.8985,5.036,3.9649,5.3386,8.1294,2.3445,1.1816,5.6353,9.1831,1.7563,1.4366,8.8325,4.9339,8.9881,9.526,2.9381,4.4043,1.0927,6.4311,0.3278,0.6222,3.3055,2.9573,9.8869,2.1151,0.8524,1.6685,9.2059,3.5142,1.5393,9.5673,5.6567,1.3939,7.5677,1.9292,4.5841,4.2388,6.1643,9.0028,0.2871,5.6828,0.989,1.7698,2.9214,2.8313,0.3615,5.8084,8.5332,7.0623,2.5553,7.4915,9.5627
4.6949,0.051,5.0143,4.4857,2.1931,6.7966,2.366,9.5248,8.0236,5.3143,4.7099,2.9719,0.3119,0.0008,9.8819,1.4343,4.5477,5.2846,6.7037,1.9111,5.1285,4.0805,7.7333,7.8144,8.0232,0.3133,0.5526,5.4943,7.3768,5.4413,7.8551,4.1503,5.7346,0.1481,3.552,9.1593,0.1494,1.38,0.7809,8.1931,7.4859,0.5037,6.5694,8.0658,8.4381,5.0986,9.937,1.0407,7.3554,7.0884,9.0947,3.9623,5.5536,3.2782,2.0871,8.8005,9.4813,9.9094,2.796,9.8326,5.7072,5.7778,1.8743,3.1984
2.0871,2.8858,2.2932,1.4185,8.3961,6.1237,7.3348,7.7639,9.9568,3.5062,0.1716,9.0389,3.6447,7.15,0.6637,7.2243,6.0124,9.8075,1.5801,6.6527,1.4557,1.0977,1.6837,6.634,5.8173,0.2497,9.1922,0.8024,4.5622,9.4853,6.4129,3.5016,1.994,7.6662,7.0571,4.1388,9.8392,3.7193,5.8738,3.8493,0.606,7.9131,4.1911,0.2037,7.3684,4.9108,6.2278,6.6629,4.0914,2.5651,1.487,3.7581,4.8037,9.5637,3.6677,9.6372,1.47,8.4717,8.9815,9.9412,7.306,9.4377,7.6633,9.9414
5.6935,5.3584,7.2246,0.5793,2.8613,7.0239,5.9206,5.4913,7.5797,8.7415,1.7602,1.7078,7.9262,4.0514,3.2099,7.5719,7.4395,0.331,0.0326,8.3145,9.1216,4.3643,5.2723,0.0142,8.909,6.3643,7.7194,1.434,1.9254,2.6555,2.4862,5.2208,9.5627,6.9719,1.1928,6.0618,4.6114,7.0616,8.913,6.5711,9.8638,9.7926,1.3749,4.7866,5.3128,8.2505,9.2442,7.1509,6.489,6.5445,5.1062,9.2208,9.2674,6.0994,6.1912,6.0012,7.3971,4.8758,6.512,5.8307,2.9734,2.496,1.7314,2.5511
9.231,2.6894,4.7911,8.7929,5.1641,4.8615,8.0031,1.0127,5.3738,7.8348,2.8041,8.6711,5.7967,8.999,0.6991,6.8451,2.7607,9.4306,4.5225,8.4956,5.2337,5.4337,2.1479,0.6512,1.3071,0.0431,4.8544,3.6602,8.5158,2.4723,6.0902,1.708,5.6238,1.0638,9.1334,5.8998,1.9426,8.8962,4.6852,4.3601,2.4519,9.7287,4.0381,5.6871,1.996,5.6866,9.9918,0.3566,2.008,8.193,5.8187,0.9115,3.0221,1.4277,2.943,4.2,3.1977,3.2815,8.932,1.6033,4.7474,8.9141,7.2958,0.6202
0.389,2.8285,4.3946,8.8065,9.1592,8.458,6.1299,2.8241,1.2446,4.9291,2.5997,1.7098,1.8321,2.5436,0.0776,1.8727,4.7071,0.9511,2.7035,5.2605,5.0704,9.2244,4.8921,6.9395,3.4454,5.2991,1.5437,6.8369,9.0913,7.4476,8.1802,2.5706,7.0075,4.797,5.0272,2.361,9.2502,9.4935,6.4423,1.5248,3.8707,4.4495,6.5703,8.4884,6.0626,7.9423,5.9456,9.1602,0.4884,0.8391,2.161,5.996,5.5719,9.2905,2.0035,2.5244,8.661,4.8189,4.1272,2.024,5.7068,2.0838,9.7837,1.8459
6.9877,8.0904,7.0655,0.0312,6.9568,9.2453,1.0303,6.5796,9.3708,8.7867,2.2554,0.1059,2.1425,8.1591,0.6766,1.8245,6.3297,2.4246,6.1098,8.4732,7.5872,4.7127,2.1162,8.6242,7.7019,7.1804,1.2699,7.5429,0.4848,3.8994,3.6734,2.7854,8.3734,6.4052,2.7799,9.7167,9.4748,1.387,2.5355,7.2222,1.1714,7.4927,6.4746,5.5338,7.4858,7.6392,4.29,8.5816,8.9866,7.1667,4.5174,7.7523,6.006,7.4435,8.5197,0.1045,7.6459,4.0636,7.5085,5.5527,3.6141,0.6947,9.292,3.7196
6.0667,9.4874,7.1402,2.4155,6.3134,2.6483,9.8656,3.5823,6.7357,3.4146,0.484,3.2559,0.9028,5.1695,9.0177,3.0426,1.874,8.3267,2.8629,3.366,1.454,4.5493,4.6652,2.6463,3.7981,0.1772,7.794,6.876,3.3204,3.5037,8.2079,8.2537,9.715,9.4357,9.4588,4.589,2.4821,5.7408,2.6617,3.5898,5.5748,0.3876,3.9538,3.3977,8.0875,8.0694,1.8893,4.498,1.711,1.5086,1.8027,4.8478,0.5179,4.8378,2.2912,2.1747,1.1047,5.7186,9.7212,4.2749,7.532,7.0878,9.294,8.6561
9.5794,9.857,4.0496,7.5779,8.8912,1.9172,4.6174,7.3965,0.5226,6.6912,3.3043,7.5547,8.8346,5.8811,9.5886,5.7392,5.9972,8.8253,3.341,6.0186,5.5212,6.7307,0.3446,7.6782,3.455,5.9544,7.7942,4.5519,6.7727,0.1101,1.5698,9.1881,2.9615,0.1412,2.4355,2.6265,5.959,2.1268,6.7714,4.4731,1.9156,4.566,8.2612,1.3112,0.0182,7.5191,9.2845,6.4133,0.6238,6.5579,0.1822,3.2401,5.5616,2.1999,2.094,4.1386,8.8623,5.7321,2.3565,4.078,3.2006,1.0681,4.2015,5.8103
8.1251,5.4041,5.0765,8.8544,9.6423,0.1652,6.8057,5.5173,5.3823,8.5749,6.4844,6.4921,6.5806,9.5781,5.1402,1.2869,2.3473,4.6327,4.7995,2.836,4.2491,1.5152,2.2345,9.8157,5.9751,7.4831,8.4569,8.6931,9.0734,8.5527,5.3768,7.9531,0.2043,6.2233,7.7304,0.5196,9.2086,6.7772,3.1854,1.1386,8.5158,7.9515,9.0212,5.6609,2.7559,3.5489,1.2142,9.5236,4.7668,2.0458,2.1346,4.9662,6.9944,4.2754,7.6603,4.4008,2.6921,9.3593,8.2967,4.882,1.5224,5.6378,6.7825,1.7921
3.1598,0.6776,4.5422,2.6279,1.8399,5.1443,9.0415,5.7268,6.579,4.4714,5.4158,6.9364,5.8872,2.7728,3.474,9.8982,4.3042,7.6582,3.605,8.5657,0.1784,0.8667,7.6857,7.2611,7.7741,7.0976,7.9126,8.4568,6.7012,2.1455,5.4862,3.3992,3.2532,3.9934,4.1532,3.7422,3.3706,5.7497,6.4458,7.0054,0.2362,6.7783,1.8355,7.7106,1.5192,4.5225,3.1592,8.0557,5.7743,1.6569,4.3338,4.9819,7.227,1.1611,6.0326,7.7373,1.4154,3.0151,8.4028,0.032,5.3451,0.1657,8.9347,0.2286
4.5465,2.6528,1.8521,1.9392,5.362,6.8305,8.7873,6.1878,4.9512,2.6236,6.6662,5.9262,0.6443,0.4055,8.5784,6.2077,2.1001,0.0185,7.472,9.3825,1.2432,8.5214,1.0986,5.7636,1.2476,3.4284,4.2572,9.0456,5.7046,0.9837,8.543,4.2088,4.2708,4.8522,0.7351,0.3021,0.1673,7.739,5.4479,6.0238,7.4301,5.3971,7.0451,7.1579,0.3148,1.8631,2.3631,1.4771,6.9923,2.45,7.1527,2.1576,2.677,5.3065,7.7002,6.1974,6.2122,9.4925,2.3447,3.0888,6.6878,1.2854,7.4521,9.531
0.1184,4.3967,5.2817,4.9861,9.4035,3.8172,0.5109,0.7403,5.4657,9.441,0.0054,1.3314,2.0113,6.3785,2.3791,8.8046,2.3021,6.7019,6.836,2.334,3.6698,7.4349,3.8771,7.4958,6.8239,9.4595,3.72,3.0242,2.1203,5.8947,6.4069,8.8555,0.8747,3.3072,1.1903,8.6631,9.9584,9.5751,9.584,4.7536,7.7588,2.2623,3.87,0.2646,4.5656,1.6288,8.6223,5.2154,3.7224,8.1195,5.7502,6.229,8.972,9.1943,6.7125,6.3463,2.5202,0.2141,4.8961,3.6157,2.1415,0.645,1.5778,7.6321
4.6801,4.5534,5.5842,7.7883,7.8729,9.163,7.1625,7.0732,4.0219,1.4864,2.2487,1.2563,5.6524,1.108,3.8785,3.1976,3.9158,3.3072,3.3017,0.6559,0.1192,7.6996,8.2297,7.4525,2.1372,8.3608,1.6525,5.25,2.7979,3.3094,7.0994,0.9194,1.8598,9.1169,7.6181,6.4939,6.2533,9.5424,6.5583,6.0274,9.4191,7.361,3.1476,9.7175,3.8641,3.3655,3.4024,8.5919,6.9227,9.1725,3.9405,4.7112,6.5781,2.7336,9.068,3.772,2.6411,7.216,0.1253,2.939,8.5524,8.5094,1.6996,0.0487
4.7316,2.0044,2.27,4.4142,8.9193,8.8327,5.9523,3.6244,6.0711,4.8837,5.9429,9.1209,1.6694,2.8984,7.4758,8.3504,9.4453,9.088,6.9496,6.1458,0.3155,2.0019,3.0406,9.5186,2.2229,2.5594,2.3303,0.4093,6.9088,3.8931,8.5274,0.4657,2.1415,1.3326,4.9038,6.0683,6.3279,3.4829,7.0787,5.3419,7.1732,4.9646,9.6948,6.4525,5.4545,4.5663,6.563,6.1184,5.1104,3.5305,5.8257,2.9269,8.3766,0.8982,5.6914,7.4558,2.2606,1.8822,0.2673,0.5727,4.3953,3.7442,0.3512,5.7259
9.3574,9.9594,0.6178,0.4377,7.6981,6.8397,9.0283,6.6,8.1726,8.8279,5.7849,3.6091,3.0007,8.2019,2.6988,8.3323,2.0891,6.653,6.4858,8.2941,9.2632,4.3205,3.6843,3.468,5.9743,2.7135,8.6329,8.3484,3.6952,8.2154,6.4501,0.9758,3.4802,4.6298,6.1738,9.9654,2.6014,9.159,6.2364,5.4122,6.921,2.4277,8.7964,0.352,5.4819,5.426,8.9065,0.7764,0.8364,5.8252,8.1083,6.27,0.2958,8.8458,9.085,1.6804,3.1106,9.6328,2.0736,3.5267,3.447,4.365,3.8239,6.599
5.2283,5.6648,6.8381,9.0045,2.3637,5.2664,9.3118,8.5406,2.0024,3.6362,3.189,7.3302,2.6369,6.08,6.8384,4.1784,8.0137,3.535,3.2513,6.7612,4.6806,7.429,1.0848,9.4097,1.6469,0.3339,4.8548,1.429,5.8248,7.8571,0.8109,1.4703,8.953,1.3148,2.5167,8.9125,3.2036,5.0995,8.0445,6.0794,1.5891,1.2681,5.4168,6.1295,7.8514,7.3852,4.954,6.5324,4.5894,1.1386,7.6292,2.5899,7.0467,9.7141,3.4547,5.2783,2.6162,3.126,9.8603,1.2822,1.906,8.7294,3.6015,6.0013
5.7021,5.7647,1.1569,1.6714,4.4165,6.3116,1.2032,6.6881,2.2052,4.9265,4.3804,3.0398,2.436,9.0073,8.9087,3.6299,5.9268,0.2692,4.8508,4.5431,2.9588,3.9572,7.9427,5.1349,8.0343,8.2478,0.382,0.5524,6.5293,2.8989,0.7171,1.7843,6.2076,4.6163,5.3554,8.4731,8.97,2.8393,4.3273,4.3322,4.9861,7.1966,8.7006,5.1549,4.3356,0.5935,6.4421,5.1847,1.9129,7.9784,0.0073,3.9886,0.5014,1.1303,4.1465,4.4261,0.9792,8.5247,1.0824,4.6539,2.4302,3.2725,4.0243,0.2969
9.3655,6.0953,6.3071,3.1164,0.33,0.9382,9.765,7.4621,7.2467,7.8181,7.5891,1.8891,0.231,8.8656,6.4007,5.9266,1.2943,0.4386,0.052,4.2829,8.3895,3.9097,4.473,6.2045,1.1469,3.9392,3.6383,9.2312,3.6956,7.4201,6.4855,4.822,5.0904,9.8226,9.2935,0.559,8.562,4.5549,2.8929,9.0152,7.4169,2.0778,8.4271,0.1246,1.0561,9.3014,2.5565,8.0739,7.8858,4.6763,9.273,0.8108,8.9131,3.4031,0.5138,5.6876,8.4712,8.0086,0.7682,4.2109,8.2002,7.434,1.4072,8.9094
2.0226,0.0022,9.3159,8.5111,8.1966,4.134,7.9514,9.8163,0.6382,8.7224,5.583,2.4184,8.1115,3.1501,5.6107,7.9329,1.3084,4.8862,8.4294,1.0226,7.8774,2.9765,0.7434,6.5331,5.7697,7.4271,5.3682,6.4395,4.2747,9.7271,0.3048,2.0985,2.5757,1.4306,4.281,9.8338,5.7891,9.4028,6.1289,1.6123,9.5316,0.513,3.7661,5.5133,4.8618,5.2665,9.3394,7.4247,7.8136,1.841,0.7578,2.8417,2.368,7.4018,8.5524,4.5629,2.3668,7.1338,2.9026,5.7031,8.26,1.1587,2.2996,7.2897
9.2505,9.3903,2.2455,5.3131,7.2791,6.3591,4.9876,5.5117,8.1717,2.968,7.3636,4.3143,8.6646,7.0743,9.2149,0.5789,4.1531,7.0825,2.9356,0.0567,7.8243,5.0681,5.2185,5.8468,0.3706,6.632,8.1542,7.1056,6.8429,8.5802,9.0778,0.3902,7.8965,2.1814,5.0164,1.3489,2.0301,3.9015,8.1172,1.6865,2.1364,1.1727,0.4909,2.489,0.8226,5.4796,6.5766,2.5488,1.5747,8.9849,6.5201,8.0828,4.8892,6.1272,0.6264,5.9309,7.2199,3.5764,3.3966,1.7139,3.2433,2.1036,3.817,0.5762
2.3971,4.3998,2.6682,5.3522,1.8503,8.3857,6.9529,1.2649,3.6442,6.6783,2.8899,6.5795,1.7716,3.0016,9.0796,6.2359,7.1227,2.895,0.0187,4.9475,3.5393,2.977,4.5548,7.0503,0.7792,1.3639,5.047,6.3832,3.0087,6.6899,3.9099,7.1608,6.6811,5.9571,9.2908,0.4152,1.4775,2.9168,9.4578,9.0145,1.2566,9.6125,3.2752,7.2257,9.0863,8.1347,6.9647,3.2382,5.1663,6.0256,7.2159,1.5821,7.1673,9.6704,3.0192,2.3024,3.9804,1.9785,5.8379,9.2988,0.4032,6.0,8.5355,1.6769
1.0898,2.7336,5.4162,2.9263,7.6107,2.7303,5.806,2.8892,9.6309,6.7534,0.3894,1.9477,0.6963,5.7395,8.7436,5.649,5.3706,1.3132,6.2701,9.907,0.8123,9.8564,6.8988,5.8996,6.6201,9.8044,9.9027,4.0514,8.7149,3.8197,0.8531,1.3102,0.3063,7.4406,3.388,1.6954,2.2183,9.8987,6.072,8.4392,0.7836,1.2549,3.2501,7.5605,5.6714,1.6541,9.0309,0.309,8.1684,1.9525,3.6696,3.8621,0.9829,4.7769,9.5036,5.7975,0.6431,7.7676,3.9865,5.0623,5.5716,1.5208,2.0094,4.2965
9.5064,1.4554,1.1593,0.8931,1.4582,5.84,0.1597,0.1466,5.5632,1.1953,0.2633,1.3151,0.1265,3.6156,2.6902,9.6987,4.1204,4.1015,2.5025,3.0893,3.8778,3.0629,2.1731,2.1936,2.6697,0.1279,7.4033,6.2425,9.5046,2.2577,4.748,6.8948,4.3093,5.6079,3.672,5.8462,7.6621,4.722,8.9575,7.0089,5.1544,4.8933,7.4639,0.648,6.8494,4.0439,9.5666,9.5056,1.3927,3.6669,0.2421,2.223,8.7252,6.6618,7.4081,8.4375,5.885,7.7081,6.2738,6.444,2.6365,7.3532,5.2452,4.3252
9.6961,7.3709,8.5104,8.6006,2.085,4.8372,9.81,7.0462,7.541,0.8713,5.9981,4.3584,9.2567,7.8161,8.3161,9.579,7.9236,0.6326,5.4553,9.8464,1.3986,0.0908,1.1347,6.1402,4.6932,1.0759,7.6487,2.7353,5.8752,7.6972,6.391,2.9671,0.352,2.6111,4.4263,0.7716,5.6348,2.0029,5.2497,9.1653,9.8849,3.934,9.7899,2.3192,7.3073,1.9304,8.0131,5.0727,7.4227,3.9951,7.6015,8.092,6.2181,5.4197,1.073,5.2948,3.3181,6.3902,8.8752,9.2296,6.2148,3.0864,4.0434,8.0994
2.6721,6.9061,3.3428,2.3184,8.2336,5.2542,7.8669,0.6777,0.1647,8.0537,3.4612,9.0818,4.8603,1.1165,9.8138,0.129,0.423,7.196,4.136,7.5349,1.6825,0.1123,0.411,6.6934,4.8083,4.0894,5.9763,5.6836,5.7338,3.142,3.3969,9.6496,1.7026,1.9668,4.8132,3.5999,1.9013,7.0608,8.9477,7.0159,1.1205,1.7098,3.2004,3.4414,5.4373,6.6029,7.7855,9.2307,5.7821,1.5035,7.7498,7.2827,3.9158,5.7028,3.2731,0.503,6.6871,6.0209,1.9569,8.2769,0.5743,2.4706,8.8003,5.351
