0.1971,7.6569,9.4851,1.9925,9.6761,9.184,6.4064,5.6494,8.6743,5.6176,8.3555,7.6529,3.4085,5.9083,5.6108,4.8672,5.349,3.6,4.9541,2.9002,1.4923,1.5708,3.1503,6.3839,3.7158,4.721,7.0681,0.2107,3.2823,2.0991,8.411,0.9179,3.542,4.5182,3.2354,1.3835,3.1769,0.3936,5.1544,7.4067,8.6847,2.3922,7.1662,2.8101,5.4508,6.0794,8.4293,6.7311,3.3205,8.0241,4.4941,7.6074,4.302,5.1224,3.4035,0.6809,4.7249,3.4122,3.7569,8.681,9.7951,0.7572,6.7514,9.5989,5.6304,0.0696,4.0946,7.1273,1.4472,6.8231,4.2707,6.9317,5.9538,9.6836,4.7468,7.0444,7.6366,9.8827,2.7272,8.7804,7.8691,1.4247,0.3363,9.9285,2.1073,4.9462,9.0675,0.4006,1.1376,7.9715,7.1458,1.1027,9.3342,6.4793,2.5216,0.464,6.0358,5.5003,6.0026,8.4241,4.9763,1.2406,2.4068,2.0177,2.3347,2.3848,9.9102,1.3452,7.4394,5.7574,1.0841,5.0524,3.2115,6.3368,0.9771,0.7939,0.3737,8.3074,0.9578,6.3034,7.4403,6.4255,8.9322,6.5565,6.6076,5.4714,1.752,8.2773,7.9738,0.2034,6.8628,0.8437,9.138,1.8466,8.982,7.9016,7.1181,6.5569,6.9168,3.8724,0.8325,2.7733,7.2818,8.9451,7.4294,6.782,8.4184,4.4629,9.9978,8.9386,1.6621,0.1158,8.7867,8.9425,2.3451,9.1384,3.3983,8.9226,9.4526,1.5649,6.5381,6.9972,5.5118,0.5304,9.4361,6.1134,5.7742,2.3198,9.3127,2.0836,5.1173,2.2358,8.9359,5.0601,4.4376,5.8298,0.1363,7.1616,3.7677,5.5161,0.2396,7.7939,6.5266,6.8733,2.0086,0.8763,5.7154,1.4664,0.8875,4.4348,5.8295,5.5657,8.7667,8.9943,1.8978,6.1532,5.5119,6.2641,4.7461,5.8518,2.9369,6.9939,2.396,7.2137,3.9091,6.2169,8.7464,6.0187,6.2249,8.8498,6.5993,0.3774,8.7548,2.2835,1.9742,1.2567,0.0285,5.1402,0.8738,3.5893,9.4795,4.5955,2.3809,8.0231,7.5395,6.4038,1.0232,5.3021,8.7615,5.0099,2.0238,1.7163,6.8717,5.0342,4.8125,0.9394,6.7849,7.7869,0.2955,7.0984,1.543,6.5906,1.6358,0.7086,9.5823,1.5899,8.6839,4.7448,6.4591,8.4996,9.2225,3.9995,8.1367,2.0059,8.6959,0.531
0.2615,6.9416,8.5124,3.6377,1.1445,7.5345,7.4318,6.5333,0.2919,5.0928,4.2167,6.9317,7.2598,1.6977,1.0155,6.0198,9.7476,0.7454,7.8512,9.4907,2.9941,7.8478,7.29,0.7185,1.0041,3.1014,4.955,2.0483,3.3495,5.3977,7.4095,7.9501,8.7247,1.0731,9.6136,0.6017,9.7969,6.1099,2.5663,1.9435,2.5658,5.1729,9.9137,4.7892,3.6244,4.2582,4.199,9.7985,8.4314,9.1572,9.0924,9.1805,4.6244,2.0931,6.8503,2.9874,6.8474,0.8666,3.9008,2.6082,9.9392,7.5129,3.0215,3.8075,1.7564,8.1051,6.0236,1.6915,8.5152,7.9825,6.9209,4.5716,8.515,8.7037,5.186,0.6034,8.6679,1.861,3.8276,9.3688,4.6742,2.5854,3.6068,2.5307,1.8376,4.0323,3.8414,2.1786,2.7265,8.5777,6.9563,6.4589,9.9064,0.055,6.0604,4.451,3.9509,0.5937,7.3213,9.1992,7.3643,0.0313,8.5741,5.597,3.8251,4.0477,5.8872,4.3102,2.2666,3.1164,5.4087,2.053,0.2273,6.8365,8.0388,7.2704,0.1811,1.4787,1.392,3.02,1.091,3.7571,4.544,0.459,7.103,4.5732,9.2787,0.0829,4.2826,5.8827,8.0953,5.8663,1.724,7.5499,1.6651,4.0332,4.9435,6.2783,4.2506,2.0196,0.4203,5.5946,3.1371,4.206,2.0307,5.5998,9.4752,2.0906,2.4201,1.9261,5.3549,1.9862,4.5072,7.0187,9.8464,6.0744,9.1394,0.2504,5.6305,5.2614,3.7511,3.8552,0.095,1.324,7.4702,5.7734,8.7405,9.6642,9.1255,7.8041,9.7798,2.6342,1.8678,9.9523,0.744,8.8794,3.8449,5.8767,8.6219,9.3247,1.7246,4.6716,5.2131,1.8323,9.2054,6.2581,1.599,3.5017,3.1764,7.2729,0.7766,8.6164,7.6081,6.0882,1.2521,5.5707,5.1691,0.4334,8.2227,2.5219,5.0825,2.205,5.5595,0.4788,8.8451,0.6032,1.434,6.3982,1.5485,7.4996,7.7468,7.8488,7.0451,4.1254,2.4608,0.7056,1.5812,8.385,2.1521,2.513,4.7119,0.6778,8.2521,2.9087,9.7227,5.0424,7.9959,8.4844,3.6599,1.8343,7.2912,1.2496,9.663,1.6536,6.4842,5.198,6.754,6.4502,7.8942,3.5253,5.2333,3.5051,5.4729,1.6952,6.9943,4.1737,9.163,2.8014,9.7087,4.7042,3.5875,5.6609,2.2625,9.5154,4.3349,0.4052
5.012,8.745,2.1807,6.84,5.6332,7.2462,9.3804,5.4094,6.593,4.4147,7.9174,0.2964,9.6265,7.3977,9.5323,8.2273,8.8643,5.3956,8.395,6.3177,3.6741,0.2705,2.0556,4.3659,6.6763,7.9524,6.3569,1.465,5.4155,8.3854,8.6746,6.7433,3.8836,9.9135,5.7293,5.8497,0.2898,4.0422,6.889,6.5193,4.2285,5.988,0.3415,9.0372,0.4602,7.364,1.6552,4.572,8.3472,6.6671,4.4518,1.2229,0.4479,4.4272,0.2877,2.4578,6.8167,8.0829,4.0944,7.0609,3.5555,9.865,6.852,7.3031,2.0952,1.5024,0.3114,3.1318,0.6592,0.9358,5.4403,9.5096,5.0368,3.5822,2.5792,7.7964,8.1655,2.4319,6.4307,3.7841,6.4232,6.3432,4.2874,3.9711,8.7867,0.171,8.2946,1.9505,5.3883,8.6313,5.7377,0.3355,6.0996,4.7036,8.2294,9.1628,3.5474,6.5052,3.9964,0.5154,4.8418,5.5596,9.2076,0.3802,6.9117,1.506,7.4133,5.4548,8.7946,0.317,0.3024,6.9917,8.1353,2.719,1.0789,7.6972,5.9815,5.5299,5.4326,1.5099,4.2948,8.9469,4.7756,0.5984,3.2045,9.5774,0.1035,2.2981,2.2844,3.711,6.1822,1.9999,0.065,4.9443,9.6934,5.9415,9.8303,3.7511,2.2799,2.4542,0.8678,9.6494,3.9371,2.7514,9.3287,3.361,1.5283,5.669,5.9268,7.6275,5.6373,6.8067,6.0146,9.8616,3.0776,6.0908,4.8989,1.2278,7.8856,2.8184,8.3965,6.9382,2.0329,5.1451,8.9504,5.501,0.4141,4.8723,8.2675,0.6627,3.7038,5.2456,2.8948,0.3127,9.4399,0.2394,7.8029,2.459,0.7563,4.6429,8.9284,0.9334,8.5539,4.7617,3.2501,0.1115,5.4967,7.3044,3.5225,1.2937,2.5101,1.2396,9.4405,1.162,9.2942,9.1451,8.9846,8.6869,6.3297,2.6664,7.5781,2.1498,2.6773,1.6435,1.328,3.6676,6.8277,2.0779,6.8443,0.8605,3.3121,6.8738,1.2668,3.3496,1.506,1.0262,9.791,0.9432,3.9428,8.9768,9.8687,1.8967,1.7333,2.6939,9.0863,1.3205,6.0635,7.8161,9.8864,8.9041,1.4253,5.5692,0.3202,5.9112,8.57,4.7791,7.4146,0.4861,0.1314,5.4836,8.3297,1.0569,1.8605,7.4172,7.169,7.4664,8.8699,9.0654,9.9866,9.4146,0.4053,1.2933,6.6639,0.3084,3.1621,2.4933
8.6393,9.0336,1.7572,3.1688,1.1841,4.1949,3.2327,5.4017,8.0598,9.2914,1.7385,6.3008,2.1688,2.625,8.3126,1.8402,3.1601,1.0199,4.1041,1.6982,4.3226,1.0699,4.0992,3.5162,2.986,8.4009,3.6599,8.9119,8.9001,6.9767,2.0909,6.5977,5.8363,2.6727,7.0816,2.4197,5.515,4.3256,6.0509,9.6859,6.222,1.691,4.4893,6.4009,2.3363,5.8601,2.4659,2.8245,3.4857,1.5533,5.4844,5.8266,0.1448,5.1476,5.3841,3.8031,9.3927,0.9699,4.6896,8.6727,2.4495,7.6808,8.8726,2.578,6.8444,2.6881,8.8779,9.3397,2.0547,4.6864,1.1624,4.5186,6.1159,6.0057,5.2361,3.8287,2.6939,7.1557,0.982,5.8618,1.1187,6.4629,9.8461,4.9864,1.9703,2.4222,3.3382,5.0657,4.011,1.8224,7.6222,2.6443,4.2623,7.198,1.0118,2.7048,3.2265,3.6545,7.3925,7.0647,8.3693,5.6678,7.2681,1.5031,1.0383,4.741,7.2078,0.0374,7.6296,5.7876,7.0524,5.7803,8.2548,6.7081,3.1889,6.9349,1.8807,9.9315,5.8789,6.8275,0.0197,3.5152,9.616,3.5941,4.2488,4.8161,9.8489,7.0571,7.8437,6.7261,8.6806,7.1977,7.778,0.761,8.5604,3.4403,1.3252,0.0874,5.8286,0.2699,6.9863,3.1923,3.8096,2.7905,1.9859,6.3615,7.5839,8.4635,9.509,4.2047,4.7347,0.8868,9.2265,7.4714,6.2619,3.5988,5.2171,2.4082,7.2033,2.5772,1.1304,4.3934,0.4315,5.5828,7.8133,5.3077,7.3095,2.6651,8.4869,4.5835,3.6651,1.8883,4.3095,5.4439,0.1263,0.1532,7.2319,3.0149,9.1111,3.2928,2.9966,8.2954,2.2326,7.2106,2.9495,7.7703,5.4118,1.9126,3.8349,1.1443,0.2627,9.7979,9.4737,2.7982,9.0178,4.7775,0.2329,2.0064,3.2455,3.8927,4.1604,7.8997,0.0176,3.2028,1.5563,3.5354,0.3336,4.6721,2.3083,8.6116,2.5596,7.5119,6.2266,2.2657,1.951,4.074,4.562,4.6426,6.3015,1.2205,2.3436,6.571,5.4095,5.1084,7.6403,2.059,1.5988,9.5593,7.7827,4.0971,8.1339,8.7201,3.7443,6.7884,3.6498,6.1595,2.1021,1.9495,4.4451,8.3866,3.2513,1.591,6.8306,3.3299,1.6592,5.1553,9.748,7.5985,1.9826,6.4452,5.1038,0.3219,1.0173,6.2797,6.0454,3.3226
9.1027,9.4665,9.9448,4.6434,0.5486,7.4406,7.4676,0.5658,6.9031,6.2237,3.4769,2.2196,3.4017,8.6604,8.5508,4.3255,9.8946,5.3517,3.8632,2.8009,6.5482,4.0521,5.4467,3.1549,4.4682,3.8805,2.5275,2.4203,7.6256,3.4573,7.827,4.4808,6.7513,0.2054,1.8345,4.0935,0.9517,5.3656,9.0414,2.2205,2.7738,5.7622,7.9972,6.4649,2.9251,9.7588,9.0484,9.632,6.9646,7.4314,9.9441,5.9585,4.6232,3.8943,2.7323,1.4579,4.6734,4.9859,3.3303,6.1381,2.2093,7.4623,3.1251,4.5801,2.8269,4.1801,3.9157,6.9935,4.7836,5.2229,0.0097,5.1751,7.3002,8.6301,8.7626,2.6942,6.8813,2.7289,4.6514,6.5863,8.748,1.3492,2.9057,9.235,1.3506,9.5056,9.2174,5.4559,3.4682,6.712,2.02,4.2255,4.7235,3.9014,8.2937,2.9316,1.1932,6.1671,2.9752,1.8644,4.157,2.4578,4.0888,7.2014,0.0156,4.2309,6.8402,7.3587,9.1936,9.7599,2.0618,2.7906,6.7682,1.3181,4.7627,0.003,8.4959,6.2035,0.4159,4.7434,8.8823,1.7076,6.3816,9.5539,0.3888,2.9711,9.3214,5.5285,7.2672,7.9947,9.955,5.2357,4.7858,2.9192,8.2635,4.101,2.7359,5.2865,8.9819,8.0584,3.8165,3.4862,4.5135,5.6959,5.5785,7.2478,2.1389,0.8396,3.224,8.6825,4.7286,0.0471,2.5661,8.1829,1.6619,2.7132,1.1346,6.9946,5.0307,6.7525,7.0028,5.2904,9.4989,2.0621,7.6399,2.9542,0.385,8.3273,5.5286,2.0134,1.1634,5.1989,8.1728,6.9833,6.4814,6.9498,3.7609,6.1335,1.4835,8.1195,4.2082,1.8195,4.7614,4.0271,6.9073,3.4435,0.013,8.5084,7.1538,4.0593,4.4277,8.4325,5.1009,9.5888,8.0869,1.8596,8.343,3.6693,6.9288,5.8104,7.1478,8.8229,7.8705,2.8502,4.3544,2.2958,5.3936,5.0025,6.264,7.2337,6.3713,0.1578,1.8308,3.589,1.6706,7.4275,3.9613,1.4906,8.5643,5.2088,4.6824,1.826,4.7922,5.7401,0.6792,1.5893,7.934,9.313,6.9367,7.0659,9.1726,7.0703,3.5111,7.1292,2.1694,1.6999,2.8389,8.3866,9.6996,8.3517,8.3316,3.555,2.5761,1.5891,4.857,2.1371,1.928,9.7964,6.0092,4.6244,5.5129,4.7206,0.6891,9.2773,7.0508,4.5278
6.6037,8.8794,1.3843,4.8956,8.2201,3.123,2.0817,1.394,9.5388,5.4557,3.8825,1.7927,6.7081,3.8438,7.7512,3.2322,1.7244,2.2583,8.6636,4.2199,9.4888,1.4649,9.0799,8.5798,2.552,9.973,3.557,0.3202,7.8324,6.9176,8.4032,8.3385,8.8056,1.4844,4.5706,3.0861,0.0574,0.8673,8.0242,5.4968,8.6297,7.1858,7.255,7.881,4.3948,9.5439,4.7958,6.2361,8.0394,5.5609,1.5116,5.2677,0.0058,1.0093,4.3234,7.0797,3.5582,3.2681,2.7019,2.8498,1.555,3.0317,5.5405,2.8552,2.6467,0.949,0.398,5.26,6.3958,9.5032,5.9418,1.9836,2.8288,0.9946,4.2936,7.2712,1.9095,8.1432,3.4774,5.6069,3.2112,1.8901,8.8229,3.8282,5.2947,3.1996,2.6805,5.9903,1.7286,7.429,8.9018,4.5877,7.4792,6.5071,3.0245,8.292,4.9527,7.8317,7.1652,2.8078,4.9162,0.8477,5.4645,8.9859,2.0735,8.9457,8.8405,3.8961,3.1574,0.8415,7.7156,9.5638,2.4468,1.0889,8.7969,5.2128,0.5106,6.4379,1.2277,2.353,8.1089,2.7307,5.1634,6.8805,1.226,1.9281,9.0195,9.4465,1.1275,7.8826,6.7886,8.3139,5.2646,5.0958,9.5709,9.5649,2.3391,8.0848,5.4548,0.4439,1.2787,0.7237,7.1695,2.1658,3.3661,6.14,1.8268,3.6355,1.6682,5.8089,6.8522,3.3366,5.0097,6.6597,8.5824,3.755,1.4435,4.7161,0.532,8.18,3.2749,3.7536,3.9919,0.0383,1.5085,7.417,3.7628,5.433,7.97,1.7348,3.8468,3.4503,7.7572,1.2117,5.5251,0.8775,9.8691,9.8363,1.2244,8.7156,4.8434,9.5351,6.2114,9.2124,4.2059,6.6075,5.2506,0.9298,5.9314,3.9847,0.4202,8.0782,6.8372,0.7298,7.5358,8.1716,5.2689,8.5,5.8431,5.3302,8.0816,3.4759,2.6769,6.5003,4.5743,7.0232,9.6323,7.1894,3.1775,6.7429,6.0502,2.046,2.7195,5.395,1.035,2.2146,9.5774,0.0792,1.8467,3.195,6.7572,8.9356,3.2784,6.6726,7.1672,6.1848,1.3064,1.5054,7.6173,2.5239,6.884,7.5649,6.0431,4.6991,3.9074,5.6369,6.1011,6.1044,7.9574,5.225,1.4648,4.6302,5.8856,9.7909,0.2277,4.5256,0.9485,1.8885,2.2096,5.4678,2.4619,3.1649,0.3476,8.5932,3.9406,9.5771
2.9192,9.8781,9.407,8.4882,1.0413,9.609,4.5435,9.3103,8.5867,5.7237,3.336,3.5802,5.0349,8.5649,8.309,9.4489,4.7389,6.8167,9.2578,4.0036,1.0384,3.6367,4.834,3.4151,6.1478,1.4729,8.6262,0.1904,8.6611,4.1045,4.4784,5.3177,6.3038,2.6707,6.0625,4.8679,3.255,8.29,7.2423,1.6381,0.627,9.1983,4.0035,5.1877,6.5241,8.2072,0.1342,3.0819,4.7327,2.6526,5.9035,8.9675,7.1125,0.1939,5.2828,1.6612,2.4656,4.177,7.8151,3.2384,0.2679,1.3348,8.2474,9.7923,3.5067,2.1084,8.8041,4.2005,5.3332,5.3566,3.7079,2.3976,3.2773,3.1661,6.1416,8.2622,3.0917,8.7931,3.3144,4.026,5.3472,0.3426,4.4291,8.9632,8.0747,0.7606,1.211,9.6166,4.9338,3.2858,0.2645,3.532,8.8224,7.073,5.9651,0.4105,6.7133,2.6547,0.1206,0.9727,6.3517,8.8443,9.7417,8.0035,5.284,6.1082,1.226,2.7469,4.4376,2.7277,1.5655,2.3875,5.5728,9.5107,7.0123,7.8162,1.0034,8.9461,3.2283,9.3775,4.4276,8.9933,2.4223,8.0763,0.5888,9.944,1.4449,1.8242,8.0664,7.7242,8.3909,9.1009,0.6234,5.9397,5.0825,9.1354,1.859,3.1493,9.758,4.8932,4.6857,3.9244,6.0175,4.856,5.8915,1.0264,1.043,1.5924,0.6682,3.6548,3.377,5.5314,6.7882,2.0343,7.7729,6.0853,5.3503,0.8522,2.6206,6.0149,0.3669,3.6034,9.442,2.1632,9.8998,1.4622,7.4406,6.9089,8.0329,9.4363,1.2481,2.201,2.4339,5.0108,6.2577,8.5663,6.2931,4.0153,6.8259,9.2171,2.6584,3.6585,6.4475,6.1957,4.1061,0.7959,0.1077,5.8734,0.3251,0.9602,0.5525,0.7816,4.4184,7.3282,1.9134,5.7822,6.1442,0.9804,9.1531,1.1616,9.3407,3.7757,9.5254,1.8325,7.6514,9.8614,1.3685,8.6212,6.4682,6.8293,7.9563,0.4089,6.1878,5.2867,6.1521,4.9124,7.0285,0.2887,6.6242,4.0682,6.889,1.9845,5.4468,0.7237,5.1653,2.3293,9.9344,5.1777,8.9939,3.654,7.5784,8.6647,4.2171,7.7785,9.0174,5.7874,5.9405,8.9053,9.4118,2.7815,8.5181,8.564,4.517,6.5462,4.353,7.7279,5.6241,1.0056,8.8399,8.5249,4.2528,2.4697,6.6671,6.2677,8.1817,8.5533
5.4159,8.4395,9.5251,4.8089,5.7849,3.3282,0.5064,2.3265,9.9143,7.2747,4.4215,9.0586,3.1472,4.9424,3.0473,4.9473,7.1078,4.4823,9.4112,4.0309,2.179,7.6228,5.242,4.7623,6.5453,7.3261,7.2375,9.7021,6.1661,4.0605,6.646,4.3957,4.8617,0.7168,7.6056,7.5266,7.7701,3.2956,6.1505,2.6679,8.0291,1.7533,7.1925,0.7857,1.3907,6.9272,4.0544,5.7991,0.9946,6.1547,3.4762,9.5648,1.6181,9.7335,1.6074,5.0426,6.1452,7.6784,8.335,9.202,1.7282,3.1465,8.2313,6.1409,9.7211,1.3601,3.2748,9.5163,3.5861,3.248,4.1405,2.7163,2.9316,9.9973,9.4755,9.3847,4.8147,0.0008,5.3774,8.9778,3.2538,2.761,2.3894,0.8557,5.4175,4.0633,9.1755,7.4005,8.0004,7.811,0.5008,0.6539,8.5893,6.5342,4.3416,3.5347,6.2858,3.857,9.2435,6.1384,4.6485,8.0715,6.3113,0.1866,3.3705,1.096,4.6087,0.4291,5.6559,6.4672,2.7942,9.0855,2.0186,5.6711,6.8286,7.4425,9.575,4.0074,6.4602,7.991,1.5698,1.639,3.3523,9.3802,7.6322,7.0195,2.3298,8.9786,3.0989,4.2594,0.51,4.9147,1.4195,3.1313,9.2577,0.6925,8.7418,2.4062,8.6871,9.1918,5.1576,9.6291,3.0841,9.0255,3.4497,0.0101,1.5215,2.2722,3.069,2.4693,0.3542,5.7685,5.8606,2.305,7.4892,7.2918,2.0658,8.1591,2.6009,7.6321,5.7632,3.0419,0.8156,6.5318,6.0824,1.437,4.2589,5.4906,7.0718,5.5257,3.2536,1.0011,1.2655,2.9889,2.5967,3.8985,1.2573,5.4867,2.2096,4.4681,1.5031,7.3217,1.6322,3.8031,6.0892,5.4709,1.2619,0.4596,3.1655,5.0747,5.4466,9.0723,8.9541,2.4193,5.1056,1.3849,5.8141,8.303,3.7963,0.0112,4.2077,1.2687,0.1059,1.9122,8.2604,5.3967,8.1753,3.2516,3.7266,9.8534,2.7617,7.3512,7.1398,2.4001,5.3212,9.0157,9.1919,5.6481,8.7781,9.2117,0.3654,0.8322,1.6367,6.2094,1.119,5.4097,7.8092,8.8132,2.09,1.6136,1.6616,6.1768,9.8492,3.9327,9.2966,8.5853,5.6396,3.1316,9.5892,8.1443,1.3221,6.8396,9.6334,7.7519,5.654,5.755,7.3045,1.5281,6.1613,0.3628,2.3558,2.7869,4.2336,0.9796,4.131,5.3254
5.8089,6.1323,3.2827,8.9529,1.8363,7.7882,2.4699,0.6257,8.7252,7.5509,8.6341,0.3199,7.0317,8.2025,0.4663,2.724,2.2539,6.1182,8.3884,7.8342,3.9551,2.4027,5.6475,7.6259,7.6223,7.8444,1.647,3.1853,8.0535,2.9184,4.0242,1.3127,3.3782,7.2762,6.3399,1.6031,2.5707,1.9433,0.0847,5.2509,1.9459,7.785,1.4609,7.4278,4.1628,1.9321,5.0039,4.4341,4.7209,8.3523,7.6942,6.8904,4.585,8.9795,3.0215,3.3512,1.2772,7.7975,6.8828,4.8709,3.5827,9.4759,6.55,2.6944,9.4237,3.9549,2.7831,2.1155,4.6277,7.3992,4.6546,3.2752,3.426,6.7086,7.3575,2.6344,6.3335,9.2498,7.4124,4.9232,0.8901,5.2192,4.2589,8.7747,9.2177,8.9422,5.2487,4.9952,0.0262,9.0078,1.34,6.6185,8.6944,4.6475,8.7295,7.0156,3.0265,5.2777,0.4774,1.1751,4.1785,2.5817,2.2091,0.4677,8.4752,7.4923,9.6119,9.5358,2.004,8.9847,6.1667,0.2694,0.4516,7.3948,6.929,9.0326,7.9417,8.9564,1.0391,0.1341,8.2104,4.6969,6.7944,7.3903,2.9062,9.5521,1.8735,5.3975,8.6914,0.8451,4.82,2.8093,2.9627,8.0879,3.7884,5.0394,0.9864,3.841,2.9543,1.2056,0.6781,3.5369,8.4475,4.0556,2.6059,3.2606,2.8068,8.0838,7.1792,6.4635,1.5321,6.3855,8.761,5.0445,0.0094,8.5396,8.8363,7.4787,0.3438,2.7859,2.56,9.4363,2.3913,7.8703,0.5283,0.6125,9.1495,9.1199,9.8732,2.6866,9.1892,8.0754,5.4813,5.2194,3.5391,2.4037,1.5298,6.1594,1.3988,5.9022,9.3949,1.6471,2.2338,8.0543,2.2342,5.2934,4.9979,5.0639,4.5768,6.1586,6.7204,8.5345,1.8387,8.0797,8.8521,6.3703,4.6209,8.5134,0.1141,3.4354,2.8105,9.4233,8.0624,9.0255,0.2292,0.5513,8.9147,0.9753,8.6962,8.0049,7.0487,3.7486,4.9757,0.0403,6.1837,7.8774,5.2337,5.8861,9.4369,8.443,2.8528,6.5137,3.5681,1.3276,0.4606,1.6989,0.4296,7.4187,1.0034,3.5832,7.2302,7.2886,4.8001,1.041,9.4501,4.8291,9.1903,5.9907,3.139,6.3392,9.8547,0.3667,1.0386,4.1875,6.0522,7.3145,2.8082,8.2205,7.117,0.1568,9.502,3.5562,4.6474,9.7231,4.4672,8.3576
2.9037,9.257,4.7592,8.8359,7.7813,0.1178,4.6758,8.4689,4.6687,3.3266,0.778,5.5083,8.4662,3.7003,2.209,4.8519,2.223,2.1833,1.2628,1.1499,3.3654,3.8397,7.3345,3.1228,7.2253,1.6342,0.6963,4.7145,8.6443,7.0071,9.4554,3.5601,2.6137,1.483,1.7901,5.6124,2.7911,5.2992,9.2712,3.7796,8.6791,3.9618,9.4175,5.5726,1.4569,4.9988,3.8321,9.8114,9.9646,3.2929,8.4882,3.7745,2.2582,8.0306,8.4331,1.0604,7.3839,5.7536,1.9155,4.8413,8.9518,7.9785,1.7204,9.0841,6.243,8.0461,7.422,8.6963,3.1677,0.2257,0.7653,5.17,5.5083,7.27,2.2414,1.9422,4.6782,2.7731,8.3438,0.5013,8.4276,5.8143,3.41,9.98,0.4744,4.7458,3.2499,5.7933,1.6109,4.2095,8.3498,3.0905,9.5099,2.1071,7.24,0.864,5.8126,5.6445,5.0804,3.7015,7.8883,4.5499,9.581,5.1458,7.0849,5.6201,1.1735,5.5116,1.4751,6.351,4.3246,9.4236,0.313,6.93,0.4278,0.7507,8.9,7.1944,5.7692,8.7219,2.9045,9.2717,3.8294,6.9196,1.6712,0.1904,5.6968,8.8966,2.3638,3.0899,5.2318,2.2774,8.4354,2.9324,7.9156,3.5915,1.5815,4.8315,5.8477,6.7796,0.5236,6.8983,3.9283,8.9549,3.4835,2.1681,9.9524,9.0817,3.7167,5.0153,9.0378,2.3524,2.0071,3.66,4.4304,4.1033,1.4876,8.2176,9.1195,4.4353,3.4573,9.24,1.6119,5.7888,7.9074,7.8989,9.3035,8.5916,6.9976,4.0148,7.2101,3.5575,6.0072,8.63,3.2296,5.4147,0.9778,9.2057,1.3701,2.9579,1.5836,8.3128,9.2563,8.5221,7.3158,4.838,0.6308,0.3266,7.805,0.6207,6.8743,3.3338,9.2773,2.5571,5.7267,3.9431,6.2371,9.5154,9.9492,7.7925,6.5054,5.3088,5.6986,0.2714,1.0105,3.5321,4.5811,8.6223,6.7546,6.882,5.5592,7.4992,4.021,8.531,5.2641,9.1508,2.0995,4.1229,0.7358,9.657,5.3011,4.5378,3.6892,6.7084,2.2767,0.5319,5.1664,1.6806,2.612,4.9277,6.4977,6.6698,5.6687,1.5361,7.3858,4.2472,9.5208,2.8227,8.108,0.7198,9.5644,1.4824,0.0136,2.9424,3.6077,8.9555,3.9038,1.2486,3.8992,9.923,1.7602,4.8089,4.2832,0.6017,1.3961,9.8985
1.1081,0.5097,5.9716,3.4339,7.8895,3.2584,7.2923,1.2633,4.2004,3.401,2.1667,5.0058,5.8317,7.7927,1.0695,4.2166,1.8848,7.0984,9.8619,5.7871,6.2464,6.6194,0.6141,7.9089,8.0991,0.5509,5.9624,6.6795,8.8189,5.9469,8.4059,8.0538,7.7781,0.5449,4.3451,1.0939,8.697,4.0055,6.4058,1.6661,5.1723,6.644,5.154,1.0744,6.4123,8.8943,3.1854,0.19,7.736,9.1568,8.4263,1.1781,2.3682,7.024,6.9825,0.0057,2.015,2.4963,0.903,6.4459,9.5052,3.3662,6.4504,8.6621,8.3166,4.7151,6.5999,6.9853,6.2697,0.3359,3.7001,3.3721,7.8393,5.8836,6.2442,5.9673,9.8432,5.1141,2.2155,4.4002,8.6625,1.9112,1.1269,8.1253,3.7623,8.8764,8.5264,8.0068,7.3472,9.563,6.4297,9.7101,5.3998,4.7566,0.9954,2.1211,3.8586,8.331,3.2241,9.9127,5.501,6.0513,5.0657,4.1065,5.1958,5.7397,7.972,1.8073,8.7465,3.1046,8.3535,9.4769,2.4515,9.9513,6.89,2.0029,7.135,0.6651,8.064,6.1725,8.066,5.5439,7.1193,3.6391,7.5209,3.4699,9.8603,4.5024,6.1787,6.8343,5.1333,0.4881,0.9654,0.1355,6.7336,2.4144,8.1791,0.309,9.01,0.1033,1.4227,3.5616,8.487,3.9632,5.1727,2.3018,4.9579,8.4322,3.7709,3.9385,0.571,2.9537,7.3632,5.9158,5.9416,5.1336,0.538,3.6327,4.3312,4.0621,2.6398,7.8898,5.6841,9.3627,7.3902,5.5232,9.3034,8.7849,1.8081,1.957,6.0343,2.1594,0.9121,2.0004,9.4564,7.4417,7.0578,3.064,1.268,2.6977,2.0728,5.2579,3.9659,4.5006,4.6554,4.9925,5.3488,5.1621,6.1027,1.8203,8.5886,4.1505,5.7923,1.9119,7.1678,4.1346,4.9172,9.0435,6.4996,3.7377,9.2851,8.6995,0.6958,8.8319,9.3899,3.8534,5.062,1.7109,8.5603,5.1825,8.621,6.0965,5.8192,3.2526,7.5641,6.5443,6.0704,6.4513,3.0088,7.9487,9.2709,8.4592,6.865,4.2553,3.07,7.8799,3.1836,3.6563,7.4208,5.1869,7.6144,3.8446,9.0628,9.1195,1.699,2.5176,5.2412,9.838,3.0548,1.0925,9.608,1.3333,5.7429,1.8008,7.7724,7.7766,4.8283,0.4302,2.9067,0.8601,0.7783,6.5237,5.8218,1.1087,7.9124,5.4145
