5.8045,2.0754,4.6934,8.3865,1.3257,3.5865,7.9244,7.8676,5.9924,1.9388,9.0997,5.0509,0.5157,8.1971,5.7025,7.7975,2.6279,5.6835,4.3378,0.2973,0.8278,1.2869,5.7371,6.0343,6.2576,2.9466,8.4557,8.9045,0.5549,3.9654,7.2985,5.2845,7.726,8.7293,9.9553,3.0935,4.1876,7.9861,5.9846,5.0011,0.5787,5.9032,6.6718,4.7758,0.1243,5.2917,9.3962,0.7449,2.1011,4.2101,4.571,8.9601,3.9201,9.2017,1.5804,2.2287,1.8624,3.6743,2.2952,9.2443,4.612,1.8758,6.9486,0.3692,0.7545,4.9817,6.3491,4.1158,3.6082,8.2895,7.5516,1.0566,0.6089,4.0912,7.1349,2.7351,9.5932,5.4113,8.6809,3.0241,0.4033,3.1245,3.3699,8.7194,0.1006,0.9338,2.7501,2.7443,7.7937,8.1073,8.0467,4.0031,0.6083,3.7902,5.0811,4.6112,0.5474,3.9933,6.7606,4.2672
7.3556,3.1588,1.3352,1.2935,5.2146,7.2737,6.3355,2.4028,8.5482,5.1199,1.0299,3.8043,4.8816,0.0004,7.412,5.8864,2.951,3.7715,3.8225,2.787,6.2975,5.6707,7.5526,5.8484,3.5438,6.7543,9.6231,4.1217,4.0365,4.8286,5.436,2.7909,4.2631,9.8814,6.475,3.7297,1.5284,7.0977,6.6505,2.9113,0.2207,6.4187,9.8896,8.4775,9.5153,5.6906,4.4715,4.2698,5.515,4.0542,2.2084,0.2185,8.877,2.1101,5.2632,1.1082,9.6922,3.0931,4.8712,5.2031,1.1889,2.4456,3.4481,9.0132,2.5262,4.9565,5.2226,8.9034,5.5204,0.1466,3.6346,7.1135,5.1489,1.0461,8.4357,0.0434,8.0092,0.2665,6.1097,0.374,0.4495,2.1335,0.326,5.2026,9.7249,4.6915,5.6052,0.7226,0.8336,4.1912,9.3008,1.7583,5.2257,8.2299,5.0972,3.0707,8.0194,2.8244,0.3839,3.0862
5.0217,5.1129,0.5748,3.9224,3.1015,6.6222,9.7035,8.5939,5.2704,7.8542,8.8225,7.0392,6.5631,6.1274,1.3478,5.7359,6.0523,8.216,0.9961,4.5088,1.371,4.3636,6.646,9.3495,4.736,9.8767,5.8575,3.1844,2.2518,6.5833,9.4537,7.2601,6.7119,2.9248,6.956,5.2934,2.3651,2.4597,6.1839,8.1774,4.5983,1.7119,5.9535,9.8849,7.7751,3.7718,6.2742,8.3272,0.2688,5.9177,2.5005,9.5736,4.8416,9.669,4.1071,5.5375,8.0029,0.6662,9.0658,3.8973,0.7966,0.8003,7.3417,6.1496,3.5642,8.627,8.3893,4.9381,9.6606,1.879,9.0428,9.3947,6.8786,7.2644,1.6595,7.265,0.5392,0.8114,7.7479,9.4014,7.842,1.2762,9.8777,7.4364,2.0733,8.0901,1.6417,5.0547,5.4329,6.6456,6.4718,2.0306,7.9246,0.2118,8.094,0.8796,5.6221,4.3427,8.1069,8.9099
0.6426,3.639,0.0429,1.5813,0.1437,9.0259,9.8596,8.0787,5.3923,5.3132,3.0517,5.1606,2.5109,0.3489,7.6854,2.9697,8.9368,8.4151,7.8643,7.7366,7.5274,9.7988,0.0432,4.4307,7.6979,3.4593,4.614,7.313,0.5784,5.7686,6.7962,7.9343,9.3441,0.9111,0.5464,9.7657,3.5275,7.5883,0.0779,7.9415,7.4485,5.3741,5.3538,8.3706,9.3203,1.9453,8.7828,2.1746,2.2629,2.9182,8.6145,1.3325,8.5177,3.4278,0.0428,2.7403,7.3712,8.6273,2.234,7.8044,4.2922,2.8249,5.9471,9.3364,8.9298,0.9999,3.0388,9.3991,9.5282,7.4999,7.5316,0.9608,5.1905,0.6804,9.9389,4.069,2.2624,9.7516,2.5333,6.6965,3.6413,8.0012,9.5663,4.8178,5.5624,4.5806,4.0214,0.5291,0.9312,3.3938,6.2143,8.2083,3.2515,3.4214,9.8691,8.4177,8.0793,8.3713,7.937,0.9815
2.6242,8.9005,9.6223,5.3876,4.6169,6.258,7.1344,0.3819,3.8347,6.9129,7.7515,5.4284,4.3722,2.3079,3.2108,9.8213,6.7659,9.913,8.5456,7.5528,7.0585,9.2515,5.9631,1.5925,9.4225,6.991,8.7872,7.2469,2.2435,7.614,8.1795,6.5149,2.9185,5.5225,6.8793,2.3548,7.1212,5.1013,1.741,3.5257,5.4536,3.4246,0.1106,8.2214,2.9152,0.8062,4.5739,7.3355,9.2874,1.0091,7.0834,7.8893,2.0387,1.3867,7.9285,1.6347,4.0889,7.4506,9.0319,3.4144,5.0053,6.1687,0.3838,5.5329,3.2192,9.9816,7.8065,1.4532,6.3651,9.0802,9.5483,1.6492,5.2096,1.3506,7.2105,7.3759,9.774,8.0332,1.0857,0.0979,4.2277,2.2055,6.6902,5.1089,4.8403,5.5315,4.4956,4.2921,6.6519,7.8565,4.4591,3.426,5.8034,2.94,9.3969,7.4957,7.866,2.7933,4.3263,3.1171
3.1374,0.3093,4.1339,7.2282,3.7457,0.2111,7.028,4.4468,0.8185,3.1002,5.9021,7.9104,9.3428,0.952,8.589,7.4011,5.9229,9.5376,9.9346,7.1824,9.786,6.1935,2.7594,0.658,8.6767,3.2519,0.6917,2.873,2.9121,7.6133,2.373,5.6018,0.3449,6.636,1.859,3.3151,2.562,5.2891,6.7585,3.6572,5.5577,6.873,2.4158,2.2296,6.6472,2.5508,6.5707,4.2646,2.2132,8.2191,4.3196,6.2909,5.9817,9.0889,7.7995,8.5672,1.5786,5.8862,3.224,8.2074,7.0562,3.9764,8.0169,5.0556,9.0396,3.8795,8.3207,6.4804,7.0084,3.4044,0.7081,1.3406,4.5077,8.3698,0.4696,5.0716,7.8425,7.5832,6.0492,6.4698,2.8288,8.489,8.9834,7.7258,3.0964,4.0104,2.1547,4.8367,4.8785,9.0605,0.6787,3.1161,5.0604,5.7495,3.6829,7.8668,4.494,0.1218,6.1206,3.0888
9.9942,2.0931,1.732,1.5422,1.9024,4.2568,8.1663,2.7449,5.1473,1.6058,6.3612,9.9071,4.7925,7.6064,3.406,9.4043,7.9311,6.2844,9.4241,6.7271,5.2851,7.2842,1.762,9.5657,0.3238,0.9619,5.1983,6.1444,4.4628,4.4363,1.0167,3.1479,2.2068,8.0373,9.1919,7.6808,9.7566,3.325,6.8483,3.411,7.6973,7.9177,1.7436,3.54,9.557,3.8468,5.0616,5.5761,3.8247,5.5146,3.9796,7.4876,7.5897,7.7739,7.7292,4.0675,6.7373,0.9573,8.5286,3.1687,7.7734,1.3173,3.7229,7.3728,0.4221,4.9678,1.079,2.8983,8.9084,4.0544,0.5425,9.3871,9.3676,6.1957,5.915,7.6726,8.9828,0.7977,5.456,6.5243,7.8861,0.7105,6.1299,3.0991,0.4799,1.0531,1.727,8.1902,8.0311,1.5617,6.8906,6.7807,5.1409,1.3846,3.8314,4.8797,0.4493,0.5053,1.9945,8.0116
4.8247,0.5126,3.1248,8.7763,9.5588,5.4542,3.5389,0.2454,9.4828,7.0057,5.4048,9.0784,4.5029,2.1083,8.3471,6.9665,1.6584,2.939,2.6331,9.4324,8.3372,8.26,3.1313,8.0633,8.5037,5.3796,6.407,7.7629,5.3438,7.0538,7.3672,3.6526,5.4441,6.103,6.7908,8.7303,4.2945,1.9746,9.5883,9.8746,4.073,0.2787,8.0154,2.1656,6.6291,2.0465,0.0083,7.6749,6.1275,5.7606,0.8012,7.7096,2.3287,8.7964,0.5529,6.895,1.1937,2.2998,0.5234,9.5349,9.9299,8.0827,3.6204,2.4278,0.6171,2.0579,4.6922,1.6774,8.9895,2.8471,7.5438,7.0682,9.0883,8.1123,3.6882,2.7546,4.3325,0.8698,4.1349,3.6306,8.8851,8.5958,4.2068,8.0666,6.5682,1.9874,7.1153,3.3946,3.8122,0.9301,5.8971,2.2937,3.2112,2.353,4.322,3.2875,0.2105,5.4143,3.7872,1.8393
5.5789,6.7546,1.9415,1.5738,5.5377,2.6919,7.5263,6.7518,4.1526,5.2428,9.9888,5.6617,2.4855,9.8164,0.2272,2.9688,1.6217,9.2569,0.2479,0.5654,5.8092,7.5619,7.4567,8.2493,8.232,3.8559,8.1868,8.8694,8.3422,6.2163,4.3527,4.1663,8.3789,3.9821,4.1322,2.8239,3.647,5.4568,1.5203,4.2535,7.1415,3.9388,8.0367,2.0126,1.3178,5.7076,3.0191,3.7463,6.1398,1.204,7.1104,5.1775,0.2089,3.5049,5.9508,3.8109,5.2424,0.0402,4.4518,0.5342,0.9294,5.5292,9.7781,0.3938,0.8905,6.2704,4.5565,2.5052,9.2875,2.0089,2.8152,1.131,9.0984,8.5111,7.5919,0.7256,7.7931,4.5652,1.1333,7.6224,0.6745,0.7039,1.2485,3.0265,8.1929,8.028,6.6283,0.5923,7.6262,3.5158,3.5455,4.3768,2.6581,9.398,2.9103,2.7867,9.7523,5.8813,7.5671,7.4872
6.1354,3.055,4.6755,2.6209,6.8167,5.7931,2.6641,7.6034,5.3765,1.6251,5.0836,8.7769,7.8141,0.4808,4.127,1.1763,0.7304,2.3868,8.6033,7.1236,8.1558,3.0036,2.2752,8.0387,1.6116,4.911,4.7183,3.6204,4.0526,5.0868,0.3849,6.8267,2.9103,0.0897,3.4297,5.0541,2.7782,1.2253,5.3125,2.389,2.0891,7.2115,4.2344,6.615,9.3663,5.5988,3.7891,0.6264,3.8621,5.287,6.0337,2.3033,9.5663,0.0144,2.612,4.2071,3.0476,7.4446,7.6664,2.051,1.0351,9.2773,3.2083,5.417,7.7493,0.8277,1.0276,8.9075,4.972,9.6566,0.4035,2.5028,0.6646,2.8129,4.4493,4.7743,0.4557,2.2892,2.1185,3.4882,1.3897,4.7975,8.1184,0.9103,7.6011,2.0582,0.2295,9.6655,9.1379,0.1023,5.2008,1.6828,3.8796,7.7345,4.2425,6.3391,9.9669,4.853,7.1845,2.7949
6.3135,9.895,8.0194,8.5407,1.6891,2.6199,2.3245,6.9463,4.4552,9.8018,6.7894,2.7924,3.7554,3.7304,9.489,7.4825,4.34,8.1592,5.4344,8.6887,6.559,1.7203,0.3838,2.7014,1.2122,2.3381,8.08,4.0574,1.601,0.1858,5.7789,5.6955,6.0275,6.5147,1.7997,9.6064,9.4399,1.5449,4.3817,2.7313,9.5375,0.8193,0.3119,6.5195,4.4822,2.3738,9.1846,9.9538,6.4662,3.8918,5.4155,5.9289,6.5727,7.5869,5.8864,2.4882,0.1073,6.5998,7.5021,2.0342,1.8025,0.2789,9.2105,4.1833,2.1253,8.9271,9.8506,2.2672,0.4898,0.9965,9.5016,8.3171,0.7989,4.8221,1.9672,6.4361,5.9718,8.2432,0.1837,3.9085,6.6119,3.7083,2.4396,0.4444,8.8203,2.8375,0.3238,3.2033,2.6129,9.8822,1.7394,7.7284,6.1238,9.0422,8.4984,0.7895,8.6675,3.6739,6.4694,0.7982
7.1823,5.9737,9.0793,1.5842,5.0008,6.5145,2.1354,5.3106,1.083,6.6322,0.6124,8.4046,3.8074,2.0818,8.2079,1.966,9.2051,4.1969,7.8923,0.5311,5.6154,9.2764,1.0712,5.4988,6.29,4.1491,5.5955,2.1646,6.1756,6.7967,6.3398,5.3914,9.169,6.8879,1.0008,0.4485,6.1997,4.0544,7.3724,8.1177,4.5223,8.4799,4.7143,3.2533,0.458,7.1148,4.7563,4.2331,1.792,7.3236,7.8371,0.7509,3.4401,2.7461,9.0553,3.6053,8.3944,7.4815,6.6807,8.2561,6.452,3.712,9.6056,9.1766,7.5272,5.9413,7.2742,8.2427,0.5019,9.8137,3.6822,9.8859,0.7882,7.7579,6.7884,2.3103,8.4647,0.8696,5.5369,8.3485,5.4297,2.7082,1.3677,1.3536,0.3519,7.0222,0.6754,6.8519,1.3664,9.4603,0.4342,0.3475,0.3518,3.1111,0.8619,7.825,3.5956,5.0153,4.1182,7.1051
8.3333,9.4299,4.3617,8.5951,2.6683,5.7918,5.5051,5.0975,8.7116,6.951,0.2227,0.1045,2.4497,5.1586,9.3073,2.7624,8.7576,5.6128,4.8486,4.2908,3.7709,1.7964,3.4422,8.269,0.5921,7.1288,3.9491,7.9794,2.4262,4.5401,2.3149,5.1146,6.4134,6.5138,0.0308,1.5376,2.2183,2.5468,1.1467,7.3724,9.2692,4.4416,5.7832,7.7651,6.4056,4.1701,4.1349,3.53,9.7676,0.3362,7.6681,8.7302,0.8674,4.7104,3.3876,5.742,5.5371,4.1108,4.1639,9.0391,1.6014,4.4074,9.1639,4.2324,7.0043,8.3133,8.7942,9.6191,9.9495,4.622,3.7662,2.8319,0.003,0.0803,1.5791,1.8442,4.3955,6.817,0.7888,3.6315,0.3567,7.9893,9.6014,5.1942,3.0723,2.2784,2.4883,4.1279,3.0911,5.0371,4.8661,8.5416,6.5638,9.2745,4.5766,2.3381,3.7734,5.5521,5.0056,5.7097
3.3555,5.1985,4.4512,8.0429,3.1003,3.1931,3.7243,4.2203,8.4378,1.3672,0.5246,4.668,7.235,8.0837,6.4053,9.4829,8.2017,6.9405,9.3092,3.463,5.0953,1.6485,9.8396,0.3199,5.3294,6.4495,9.8682,9.4458,7.3162,7.9696,2.4578,0.9221,4.9094,1.5771,4.4534,6.7155,0.4045,5.3875,7.2754,5.646,8.3995,3.4771,1.8163,5.4512,6.7466,3.6004,6.936,1.278,8.6845,4.4793,0.1693,2.8319,1.5421,9.0882,0.1478,2.6236,7.0578,2.2434,3.0137,9.2064,1.8437,2.9549,1.8507,9.4313,6.4909,4.7941,6.0537,8.3966,6.0456,2.4714,0.9278,7.6177,2.7898,0.5085,7.8857,1.2282,1.9529,0.5777,6.7333,5.32,5.4121,7.6803,5.9054,8.4443,6.1485,4.6462,4.4009,9.1696,1.4603,6.6431,9.0759,8.8596,5.7584,9.3395,7.0537,3.2851,2.6672,0.7014,5.4864,9.9674
2.3983,2.727,1.8712,8.5799,9.6557,7.4224,2.2333,3.3656,6.3786,9.2162,8.6266,8.0739,8.0213,2.4258,8.0884,0.3013,4.1458,1.8784,7.5242,4.5638,5.8586,1.0297,7.2366,6.3455,8.3717,1.6925,0.3102,2.4236,2.6281,9.0648,6.8758,0.4016,3.425,5.1244,3.8409,5.4181,0.748,9.4431,9.7215,9.7128,9.3128,1.2969,7.0401,6.9807,0.8354,9.1036,0.6255,1.8101,5.0184,4.4974,1.5684,1.9612,1.6561,0.4329,2.8992,3.4506,0.4325,3.6652,4.509,6.8729,9.4358,8.8803,7.5593,8.4408,2.6135,1.0046,8.7357,4.4288,0.3628,2.368,9.5753,7.6203,9.7729,2.5577,4.6655,9.5892,4.2372,2.6877,3.2127,3.5813,2.8645,5.4424,5.4362,2.6863,2.4539,1.3211,3.8741,1.3586,0.6838,7.2038,0.7721,2.1939,1.9386,7.7801,7.7076,2.2919,3.4671,2.1951,0.1328,0.7757
6.7108,0.4364,3.1644,0.7574,3.3642,3.5109,7.3859,8.4078,9.8991,0.8912,1.7406,8.7172,7.3563,3.3109,8.2666,8.8208,0.8892,3.2036,4.4327,6.0243,1.7687,9.2915,8.5798,0.9719,4.1461,3.5131,3.7608,4.6859,6.7064,3.2252,1.9319,0.0295,7.7157,0.4586,1.087,0.203,1.8069,4.0446,3.1509,9.0156,6.9024,2.4565,7.7427,8.7225,3.7702,3.8864,3.5942,1.2206,4.1424,0.7975,0.2748,6.7947,5.3864,9.1276,9.2254,6.2181,6.7289,7.5286,9.599,4.0774,3.8202,9.6548,1.1708,2.4324,8.7599,9.2899,2.2192,4.1456,7.0017,8.1932,6.6753,9.0171,5.8282,1.4263,0.7276,6.6905,4.0288,4.2846,1.8368,1.1977,9.7193,4.3206,1.9317,7.2018,2.1198,0.0826,8.5503,6.7413,2.9854,1.0033,8.8045,8.8023,5.4639,9.1975,3.2939,7.0793,2.8832,4.6622,4.6617,5.9549
9.1631,7.1284,8.9213,1.2434,7.9766,9.3804,0.4296,5.3585,8.3467,8.1201,8.4511,9.9003,2.8869,8.6453,2.7819,7.5418,6.448,1.401,2.2266,7.2914,0.4541,2.008,5.7106,1.1637,7.5164,6.9894,7.9397,5.0415,9.1447,0.0396,8.1991,5.7692,2.855,4.5483,0.5758,5.2516,1.4842,5.3668,8.103,7.548,6.4037,0.2551,9.5841,5.236,9.0852,8.3535,0.1549,1.9967,8.286,3.0436,1.2235,3.2673,5.0202,6.1543,0.6378,2.4937,4.2429,7.0582,0.604,0.029,6.7252,1.7577,7.3433,4.0687,9.3566,3.8287,9.1985,8.6068,9.2575,1.132,3.6473,4.8585,7.9438,7.2645,1.6737,7.4994,6.1167,3.1029,3.844,8.9868,4.8099,6.8446,1.1885,1.7687,4.629,2.4523,6.4157,7.0436,7.7365,8.112,7.6112,8.2054,3.6117,4.0538,9.28,0.9879,9.7673,1.4837,8.0057,0.4654
3.4634,5.4088,8.9764,8.1278,7.6761,2.7503,6.031,0.572,2.6829,8.8085,6.4371,7.7798,3.132,1.0371,2.6089,3.548,5.246,3.3547,5.4899,5.2349,3.5003,6.1127,9.7428,9.7008,1.7964,8.6593,4.3391,5.6173,4.2234,7.4027,3.931,7.615,3.2347,4.9258,2.6697,9.3743,6.5721,3.3186,9.983,0.7519,8.3871,4.7895,5.597,5.3465,4.0317,9.2452,3.0076,6.4624,1.0417,6.2373,5.6514,2.5172,3.627,7.5372,9.4517,4.5868,8.5595,5.5387,1.1611,6.9604,1.3072,9.7383,4.8896,1.6827,3.3077,3.5471,2.0531,0.0031,2.9088,0.1327,6.7958,0.5619,7.2106,5.4838,4.3685,8.1784,0.2312,2.6161,1.9386,0.4857,1.1164,6.8295,5.5531,3.5335,1.3323,0.8807,0.9336,8.8008,5.3098,5.8335,1.347,3.0055,3.2215,1.3469,6.7072,5.2421,4.4362,8.1793,7.2537,6.5843
